Std Sec#,Section,Occurring LLT,Occurrences,PT,Section Code,LLT Code,PT Code,SPL Set ID,SPL Eff Date,SPL Ver,Trade Name,Generic/Proper Names,Product Names,Product Generic Names,Product NDCs,FDALabel URL,DailyMed URL
6.0,ADVERSE REACTIONS SECTION,Vomiting,2,Vomiting,34084-4,10047700,10047700,09d800e3-427e-4973-9261-61592d662bbd,20250207,2,Vivotif,SALMONELLA TYPHI TY21A,Vivotif,Salmonella typhi Ty21a,50632-016,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/09d800e3-427e-4973-9261-61592d662bbd/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=09d800e3-427e-4973-9261-61592d662bbd
6.0,ADVERSE REACTIONS SECTION,Abdominal pain,2,Abdominal pain,34084-4,10000081,10000081,194fde77-eaf8-4e4c-84ef-35d67b5eec11,20211022,17,Vivotif,SALMONELLA TYPHI TY21A,Vivotif,Salmonella typhi Ty21a,50090-2292,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/194fde77-eaf8-4e4c-84ef-35d67b5eec11/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=194fde77-eaf8-4e4c-84ef-35d67b5eec11
6.0,ADVERSE REACTIONS SECTION,Allergic reaction,1,Hypersensitivity,34084-4,10001718,10020751,194fde77-eaf8-4e4c-84ef-35d67b5eec11,20211022,17,Vivotif,SALMONELLA TYPHI TY21A,Vivotif,Salmonella typhi Ty21a,50090-2292,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/194fde77-eaf8-4e4c-84ef-35d67b5eec11/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=194fde77-eaf8-4e4c-84ef-35d67b5eec11
6.0,ADVERSE REACTIONS SECTION,Anaphylactic shock,1,Anaphylactic shock,34084-4,10002199,10002199,194fde77-eaf8-4e4c-84ef-35d67b5eec11,20211022,17,Vivotif,SALMONELLA TYPHI TY21A,Vivotif,Salmonella typhi Ty21a,50090-2292,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/194fde77-eaf8-4e4c-84ef-35d67b5eec11/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=194fde77-eaf8-4e4c-84ef-35d67b5eec11
6.0,ADVERSE REACTIONS SECTION,Diarrhea,2,Diarrhoea,34084-4,10012727,10012735,194fde77-eaf8-4e4c-84ef-35d67b5eec11,20211022,17,Vivotif,SALMONELLA TYPHI TY21A,Vivotif,Salmonella typhi Ty21a,50090-2292,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/194fde77-eaf8-4e4c-84ef-35d67b5eec11/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=194fde77-eaf8-4e4c-84ef-35d67b5eec11
6.0,ADVERSE REACTIONS SECTION,Fever,2,Pyrexia,34084-4,10016558,10037660,194fde77-eaf8-4e4c-84ef-35d67b5eec11,20211022,17,Vivotif,SALMONELLA TYPHI TY21A,Vivotif,Salmonella typhi Ty21a,50090-2292,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/194fde77-eaf8-4e4c-84ef-35d67b5eec11/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=194fde77-eaf8-4e4c-84ef-35d67b5eec11
6.0,ADVERSE REACTIONS SECTION,Headache,2,Headache,34084-4,10019211,10019211,194fde77-eaf8-4e4c-84ef-35d67b5eec11,20211022,17,Vivotif,SALMONELLA TYPHI TY21A,Vivotif,Salmonella typhi Ty21a,50090-2292,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/194fde77-eaf8-4e4c-84ef-35d67b5eec11/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=194fde77-eaf8-4e4c-84ef-35d67b5eec11
6.0,ADVERSE REACTIONS SECTION,Nausea,3,Nausea,34084-4,10028813,10028813,194fde77-eaf8-4e4c-84ef-35d67b5eec11,20211022,17,Vivotif,SALMONELLA TYPHI TY21A,Vivotif,Salmonella typhi Ty21a,50090-2292,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/194fde77-eaf8-4e4c-84ef-35d67b5eec11/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=194fde77-eaf8-4e4c-84ef-35d67b5eec11
6.0,ADVERSE REACTIONS SECTION,Skin rash,2,Rash,34084-4,10040913,10037844,194fde77-eaf8-4e4c-84ef-35d67b5eec11,20211022,17,Vivotif,SALMONELLA TYPHI TY21A,Vivotif,Salmonella typhi Ty21a,50090-2292,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/194fde77-eaf8-4e4c-84ef-35d67b5eec11/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=194fde77-eaf8-4e4c-84ef-35d67b5eec11
6.0,ADVERSE REACTIONS SECTION,Urticaria,1,Urticaria,34084-4,10046735,10046735,194fde77-eaf8-4e4c-84ef-35d67b5eec11,20211022,17,Vivotif,SALMONELLA TYPHI TY21A,Vivotif,Salmonella typhi Ty21a,50090-2292,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/194fde77-eaf8-4e4c-84ef-35d67b5eec11/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=194fde77-eaf8-4e4c-84ef-35d67b5eec11
6.0,ADVERSE REACTIONS SECTION,Vomiting,2,Vomiting,34084-4,10047700,10047700,194fde77-eaf8-4e4c-84ef-35d67b5eec11,20211022,17,Vivotif,SALMONELLA TYPHI TY21A,Vivotif,Salmonella typhi Ty21a,50090-2292,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/194fde77-eaf8-4e4c-84ef-35d67b5eec11/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=194fde77-eaf8-4e4c-84ef-35d67b5eec11
6.0,ADVERSE REACTIONS SECTION,Acute disseminated encephalomyelitis,1,Acute disseminated encephalomyelitis,34084-4,10000709,10000709,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Acute renal failure,1,Acute kidney injury,34084-4,10001041,10069339,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Allergy,1,Hypersensitivity,34084-4,10001738,10020751,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Anaphylaxis,1,Anaphylactic reaction,34084-4,10002218,10002198,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Asthenia,1,Asthenia,34084-4,10003549,10003549,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Bronchospasm,1,Bronchospasm,34084-4,10006482,10006482,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Bulbar palsy,1,Bulbar palsy,34084-4,10006542,10006542,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Cytolysis,1,Cell death,34084-4,10066456,10057248,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Dyspnea,1,Dyspnoea,34084-4,10013963,10013968,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Edema,1,Oedema,34084-4,10014210,10030095,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Encephalitis,1,Encephalitis,34084-4,10014581,10014581,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Erythema,1,Erythema,34084-4,10015150,10015150,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Fatigue,1,Fatigue,34084-4,10016256,10016256,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Fever,2,Pyrexia,34084-4,10016558,10037660,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Guillain Barre syndrome,1,Guillain-Barre syndrome,34084-4,10018766,10018767,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Guillain-Barre syndrome,1,Guillain-Barre syndrome,34084-4,10018767,10018767,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Headache,4,Headache,34084-4,10019211,10019211,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Hypersensitivity,1,Hypersensitivity,34084-4,10020751,10020751,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Immediate hypersensitivity,2,Type I hypersensitivity,34084-4,10021413,10045240,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Injection site blisters,1,Injection site vesicles,34084-4,10022051,10022111,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Injection site edema,1,Injection site oedema,34084-4,10022058,10022085,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Lymphopenia,1,Lymphopenia,34084-4,10025327,10025327,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Malaise,2,Malaise,34084-4,10025482,10025482,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Myalgia,3,Myalgia,34084-4,10028411,10028411,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Nervous,1,Nervousness,34084-4,10029197,10029216,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Pain,3,Pain,34084-4,10033371,10033371,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Pharyngeal edema,1,Pharyngeal oedema,34084-4,10054544,10034829,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Pyrexia,1,Pyrexia,34084-4,10037660,10037660,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Rash,3,Rash,34084-4,10037844,10037844,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Thrombocytopenia,1,Thrombocytopenia,34084-4,10043554,10043554,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Urticaria,3,Urticaria,34084-4,10046735,10046735,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
6.0,ADVERSE REACTIONS SECTION,Yellow fever vaccine-associated neurotropic disease,2,Yellow fever vaccine-associated neurotropic disease,34084-4,10069198,10069198,613aaac9-ec18-4b22-addb-599e1193e6f5,20260219,13,YF-VAX;Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN;SODIUM CHLORIDE,YF-VAX|Diluent,YELLOW FEVER VIRUS STRAIN 17D-204 LIVE ANTIGEN|Sodium Chloride,49281-915|49281-912,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/613aaac9-ec18-4b22-addb-599e1193e6f5/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=613aaac9-ec18-4b22-addb-599e1193e6f5
